naAromAtom,nBondsD,nAcid,SaasC,SpMax3_Bhm,ETA_EtaP,SpMax1_Bhm,MDEO-11,SpMax4_Bhm,MLFER_S,maxHBa,ATSC4c,SpMax4_Bhv,VPC-4,ATSC8c,VE3_Dzs,AATS6s,VE1_Dzs,minHsOH,gmin,GATS2c,minwHBa,CrippenLogP,SpMax5_Bhv,VE3_Dzv,GATS6m,ATSC2m,ATSC8m,VC-5,MDEC-33,maxHssNH,AATS6v,SpMin6_Bhm,AATS8e,GATS8m,maxHBd,IC3,AATS7s,hmin,SpMin5_Bhm,SssssC,ndsN,ATSC1m,SCH-6,GATS5m,ETA_Beta,SpMin4_Bhm,AATSC5s,ATSC7p,apol
0,9.0,0,0.0,3.927998161,1.29936,4.132550283,0.0,3.681331174,3.049,13.93610618,-0.154037295,3.571074713,3.531850083,0.243253455,-5.479426201,2.471218631,0.208972975,0.0,-1.807351743,1.153267878,0.287658459,5.41228,3.311721367,-4.457057662,1.021234882,937.4000758,2218.329751,0.293831021,19.085159,0.154821134,193.2166898,1.43370383,7.400644323,0.638921404,0.154821134,4.837451659,2.297532996,-0.305373139,1.585950347,0.0,1.0,169.248109,0.617984686,0.999191729,36.25,1.812576946,0.108965273,-17.11351532,79.98579
0,14.0,0,0.0,3.764147639,1.07017,6.879516232,0.2,3.731509969,3.616,14.1072664,-0.083577929,3.61707129,2.46583874,0.096319502,-2.886063422,3.183372288,0.467904823,0.0,-0.45636826,1.16670411,-0.135139243,5.35099,3.569886544,-3.044455631,0.655397922,45.65617482,439.1539399,0.188417019,14.99121223,0.212408017,199.7119956,1.491435212,7.525256954,0.94849303,0.212408017,5.274752623,3.070485049,-0.131627117,1.645017306,0.0,1.0,76.40030472,0.618465497,0.39926318,45.0,1.777392668,0.11354618,2.149710727,82.950997
0,10.0,0,0.0,3.927991481,1.10164,4.129257283,0.2,3.676222945,3.537,13.49277285,-0.184554238,3.515330826,2.948150397,0.297337633,-6.915191676,2.554751587,0.12300717,0.0,-1.852035227,1.036571423,-0.065374358,4.01819,3.260816285,-3.999958174,1.085286811,521.7254417,2900.018115,0.242352993,14.30644263,0.417938418,219.9699214,1.325184138,7.534847073,0.617243071,0.417938418,5.003998123,2.541017233,-0.255942198,1.413547976,0.0,1.0,110.0050857,0.643471272,0.927255408,37.0,1.734727665,0.184474348,-8.860400881,70.173446
0,9.0,0,0.0,3.927993964,1.22233,4.132388727,0.0,3.652119138,3.314,13.76092478,-0.062667596,3.523132132,3.45881584,0.209783652,-5.996722844,2.532614351,0.171402273,0.0,-1.772351979,1.364192846,0.304232534,5.07979,3.310187602,-3.541755102,1.145371968,801.7186992,2200.949784,0.293831021,16.15235131,0.0,213.2529416,1.403064184,7.377363943,0.704771417,0.0,4.820895302,2.39818666,-0.294354621,1.444391695,0.0,1.0,180.4171269,0.633276638,0.961704993,36.0,1.807624707,0.060218094,-10.14690317,76.892204
0,11.0,0,0.0,3.734260569,1.0745,6.879516232,0.2,3.694378894,3.212,13.72359849,-0.010858594,3.572143989,2.049807297,0.05227383,-2.295965007,3.411784195,0.498701793,0.0,-0.471852849,1.221680479,-0.222251394,4.76629,3.294598544,-1.782950229,0.693145287,339.1855127,639.6270791,0.134899756,13.02725676,0.0,197.1248894,1.47999924,7.475308966,0.963600433,0.0,5.200191142,3.056931932,-0.30681841,1.508102099,0.0,1.0,81.95753547,0.516403425,0.398373622,37.5,1.753269009,0.147762816,1.052152854,71.852618
0,11.0,0,0.0,3.734147347,1.10851,6.879516232,0.2,3.694323363,3.251,13.83097086,-0.003117573,3.571799019,1.938577776,0.110880508,-3.014610661,3.231616407,0.422605005,0.0,-0.460348088,1.249204688,-0.19651207,5.54809,3.427638541,-2.768075364,0.699208468,180.1178839,518.9972108,0.134899756,11.20973009,0.0,196.3326291,1.485447799,7.553854903,0.9915946,0.0,5.445294351,3.032019585,-0.325985076,1.583006414,0.0,1.0,94.84539183,0.516403425,0.411528958,38.5,1.776566002,0.122090469,-0.118190088,78.03979
0,10.0,0,0.0,3.927985465,1.05989,4.126489074,0.2,3.676217906,3.537,13.33388396,-0.135885317,3.51213601,3.024598254,0.254034573,-6.215866982,2.531459822,0.143351097,0.0,-1.829211153,1.034928911,-0.070370106,3.62809,3.234128339,-3.644918918,1.107362392,484.89623,2516.640713,0.271859109,14.30644263,0.424111257,225.8525936,1.314601629,7.671460469,0.656830582,0.424111257,4.916691882,2.612531154,-0.235108865,1.388355147,0.0,1.0,95.61840572,0.666483137,0.81820251,36.5,1.643431383,0.131851337,-5.323628937,67.07986
0,14.0,0,0.0,3.950725206,1.08726,6.879519448,0.2,3.73631472,3.875,14.05079985,-0.025529183,3.610998043,2.450811729,0.066592956,-2.169049345,3.369284089,0.556421292,0.0,-0.449315411,1.113708724,-0.135752905,6.81598,3.563077976,-2.200515621,0.516806473,46.70851011,859.0812856,0.140304497,14.27421574,0.297778387,217.0527666,1.481917836,7.585889971,0.8698395,0.297778387,5.381396764,3.165107465,-0.113238611,1.5491029,0.0,1.0,17.32935097,0.599736758,0.498053414,44.5,1.776103417,0.158472057,2.254501273,79.147032
0,10.0,0,0.0,3.927992989,1.13838,4.12983566,0.2,3.676225203,3.537,13.60870256,-0.165785931,3.517442782,2.924995155,0.267962203,-7.503159114,2.532997551,0.110050987,0.0,-1.869586667,1.038884897,-0.061677084,4.40829,3.301814232,-4.321127698,1.173306621,549.9002809,2297.992695,0.242352993,14.30644263,0.412938418,221.145407,1.360521408,7.514104967,0.639576551,0.412938418,5.086345004,2.559809497,-0.27124832,1.467770255,0.0,1.0,123.3499978,0.643471272,0.9049003,37.5,1.786085439,0.147996912,-6.479379914,73.267032
0,10.0,0,0.0,3.927995962,1.22863,4.132432301,0.142857143,3.690817734,3.785,13.8458525,-0.141516618,3.554836907,3.587248348,0.174134047,-5.647756003,2.47758515,0.208290589,0.0,-1.862251099,1.091549154,0.091122606,4.99649,3.314324945,-2.768225294,1.082618066,887.1241039,2950.396266,0.339474567,16.54892865,0.0,202.7763396,1.418722785,7.435083088,0.647640689,0.0,4.777114648,2.684517555,-0.293920736,1.540881054,0.0,1.0,169.2348857,0.633276638,0.973931906,38.75,1.807197474,-0.002661456,-10.81633149,79.454204
20,1.0,0,4.924028232,3.92352302,0.96345,4.180493325,0.0,3.651844959,2.633,11.57239838,-0.362368254,3.668173886,2.326375377,0.086767237,0.048933001,2.677416376,1.014938665,0.0,-0.617041867,0.867812652,0.232069247,6.15645,3.525103947,-2.879006801,0.798005491,415.1400608,-629.577557,0.122538743,16.66023319,0.0,214.0576834,1.465371632,7.596625692,1.03547398,0.626672948,5.017379486,2.59425632,-0.11073267,1.477718736,0.0,0.0,145.4955516,0.801586007,0.693850995,45.5,1.658751822,0.159772112,-2.961445944,69.293825
26,1.0,0,5.428695196,3.925857774,0.98051,4.176904986,0.0,3.816803861,3.557,11.74505906,-0.317628192,3.710850374,2.871558706,0.047339167,0.003035124,2.981009503,1.000759069,0.0,-0.676839113,0.888349124,0.143561698,6.68083,3.615625909,-5.497776538,0.796743045,541.7362839,-739.1623482,0.188261671,21.6434662,0.0,215.4720873,1.568839878,7.658507517,0.994583229,0.630175747,5.356988071,2.843481327,-0.159380748,1.678724376,0.0,0.0,137.2560861,0.693281021,0.717094046,58.75,1.719983845,0.110823746,-0.579994625,81.627411
20,1.0,0,4.795055154,3.912175359,1.13604,4.176516654,0.0,3.65174472,2.779,11.72897835,-0.302722018,3.660381505,3.077170353,0.065233684,0.360246336,2.578730778,1.099440778,0.0,-0.626153691,0.994996195,0.219157959,6.80915,3.559917632,-3.268072538,0.823702624,467.4858289,-995.9189994,0.210337896,19.17848617,0.0,200.3811739,1.558229539,7.568541885,0.995920562,0.611880707,5.255243246,2.506323613,-0.201950192,1.65974923,0.0,0.0,191.3396925,0.71200976,0.688683428,48.5,1.764555432,0.123796348,-4.029137927,82.470169
26,1.0,0,-0.944763576,3.946205787,1.02818,4.180859278,0.0,3.834780236,3.139,16.92450061,-0.378635212,3.708851184,3.068970023,0.19731566,-0.147762968,3.512466071,0.964601951,0.0,-2.656032715,0.93777515,-1.012971571,6.61145,3.614536459,-6.042897263,0.73595661,740.9892387,-887.1534715,0.238245226,20.57261536,0.0,222.5448786,1.551265768,8.018661286,1.007244381,0.65557813,5.263942983,3.621073388,-0.337161503,1.662329741,-2.656032715,0.0,105.4289329,0.671911858,0.817171295,57.75,1.719827834,-0.052591235,-0.01698828,79.104825
20,1.0,0,3.9260135,3.921498382,1.00568,4.179530316,0.0,3.652247119,3.136,11.65118511,-0.237048768,3.652888045,2.883614986,0.030270654,0.140434321,2.944504259,1.039780397,0.0,-0.664598409,1.19166891,0.15796696,4.20485,3.463563711,-3.379494545,0.783120089,501.2910989,-1257.461616,0.144803998,14.08919447,0.0,215.0472766,1.465368457,7.862184906,1.062670825,0.640658287,5.091135423,2.864821604,-0.218054389,1.607736279,-0.637606789,0.0,168.774443,0.932133609,0.685949814,48.5,1.719404333,0.13560459,-1.539833107,72.664618
20,1.0,0,4.185406801,3.91797293,1.19152,4.178048802,0.0,3.679102817,2.912,11.76560238,-0.385104574,3.680012615,3.645758507,0.105142033,0.245589115,2.53473633,1.064996559,0.0,-0.647710592,1.075987739,0.182840931,6.38475,3.585477803,-4.047305899,0.778500526,750.0895866,-1467.506627,0.312558657,16.01220638,0.0,191.1023985,1.62054965,7.656504274,1.026148074,0.617393824,5.103739456,2.532135194,-0.423054389,1.719515958,-0.557745678,0.0,200.3248876,0.67603926,0.758940876,49.5,1.724171079,0.085283363,0.69292236,84.236962
26,1.0,0,5.028739155,3.931963648,1.08262,4.178518446,0.0,3.804375521,3.123,11.82403124,-0.300116158,3.706825724,3.347823729,0.272244088,-0.428293262,2.797760531,0.903052501,0.0,-0.981557406,1.187929705,-0.003329719,6.57425,3.613006224,-6.35236057,0.830089731,814.170409,-919.6989339,0.241792387,18.07607485,0.0,201.6444467,1.561825656,7.730953856,0.984105692,0.723762999,5.465945933,2.706441408,-0.391464882,1.660408668,-0.981557406,0.0,184.3234592,0.68720381,0.758656883,57.75,1.701745857,0.101240721,4.453645717,87.225376
26,1.0,0,3.959986979,3.96604032,1.0823,4.180062333,0.0,3.894368573,3.103,15.77331669,-0.411990613,3.709397663,3.553556644,0.218582546,-0.498662482,3.031740588,0.888048285,0.0,-1.215801233,1.114226217,-0.268995517,6.80265,3.615819994,-7.228908494,0.860614821,859.4081003,-1286.474862,0.269350138,20.20262303,0.0,215.9831822,1.557358722,7.861344776,0.952594554,0.727089118,5.439787838,2.958309757,-0.372150753,1.650795954,-1.215801233,0.0,119.7935095,0.671911858,0.720444662,58.25,1.70045091,0.090082322,1.721165834,84.733204
26,1.0,0,-1.16573465,3.946096283,1.03004,4.180165889,0.0,3.834999387,2.874,16.92215493,-0.347848074,3.708009609,3.05007819,0.212413685,-0.100558545,3.522336656,0.975771856,0.0,-2.659312036,0.961497064,-1.014707108,6.61145,3.613676822,-6.189474501,0.731149567,735.6153804,-940.8671655,0.236193595,20.57261536,0.0,223.1721396,1.545138856,8.044584907,1.012060344,0.746270477,5.263942983,3.640392719,-0.335988664,1.648681204,-2.659312036,0.0,101.4529009,0.671911858,0.822785975,57.5,1.700627873,-0.060327675,0.528729015,79.104825
20,1.0,0,3.123118765,3.922549734,1.16426,4.178921396,0.0,3.67442203,2.495,17.02391419,-0.299975361,3.674891401,3.36586622,0.06459918,0.203259904,2.95994478,1.05494586,0.0,-1.545399999,0.995526857,-0.020214625,6.70785,3.560113892,-4.029237984,0.795787948,711.0747981,-1674.884322,0.298870319,16.01220638,0.0,210.901926,1.526247738,7.763317024,1.066226476,0.723096415,5.083465675,2.897982723,-0.414044219,1.617264555,-1.545399999,0.0,161.4193678,0.67603926,0.73392311,48.5,1.698732377,0.076640178,0.462101925,80.231583
26,1.0,0,0.909368089,3.933755752,1.00805,4.179469896,0.0,3.800979806,3.034,16.83882159,-0.290118938,3.698000591,2.900939736,0.072743949,0.164477161,3.427592145,1.041976396,0.0,-2.385585184,1.049914658,-0.767021923,6.32725,3.606155741,-4.971624298,0.750043903,702.962282,-1055.233363,0.214075075,18.07607485,0.0,220.5079321,1.544271985,8.007979489,1.037287993,0.743458264,5.322217428,3.483430667,-0.304738664,1.645038545,-2.385585184,0.0,114.8153184,0.68720381,0.782910055,56.75,1.700029054,0.015305626,-0.345202977,77.887825
26,1.0,0,2.545491667,3.931167838,1.04095,4.178500543,0.0,3.799786567,3.186,15.25788459,-0.27943958,3.698047953,3.180216493,0.127300933,0.153915115,3.115128356,1.038253809,0.0,-1.343918517,1.151305797,-0.499105256,6.00415,3.606221886,-5.530671241,0.819418214,771.9234449,-1079.654603,0.218885736,18.07607485,0.0,212.9559284,1.560301545,7.870376594,1.004584678,0.734326032,5.380051087,3.031006479,-0.312437105,1.652674491,-1.343918517,0.0,148.6217829,0.68720381,0.767246761,57.5,1.700344858,0.073457483,1.227259584,81.893204
26,1.0,0,4.856434689,3.942214635,1.0556,4.179840356,0.0,3.814305078,3.446,11.83390326,-0.27259499,3.700848077,3.181519478,0.115116989,-0.264968088,2.841191762,0.938861188,0.0,-0.965446295,1.191451349,-0.003050464,5.72325,3.60521326,-6.869384602,0.807797002,586.8581215,-1411.626201,0.191691197,18.07607485,0.0,209.6171845,1.581879613,7.833594345,1.022178731,0.726721579,5.480595359,2.813495349,-0.394937105,1.652926598,-0.965446295,0.0,183.3871713,0.746129375,0.765718214,58.25,1.699813151,0.090686717,2.917687974,84.564997
26,1.0,0,0.738305594,3.943214927,1.06329,4.179144438,0.0,3.834439588,3.026,15.34121792,-0.288493511,3.708013759,3.330154234,0.266709728,-0.300344659,3.269337753,0.930986378,0.0,-1.617645369,1.071516958,-0.746790441,6.28835,3.613871016,-7.011877218,0.835193487,807.1153652,-945.5116568,0.241303989,20.57261536,0.0,213.4399354,1.561108289,7.905913208,0.980751873,0.737138245,5.325502124,3.17711977,-0.323687105,1.657406704,-1.617645369,0.0,133.8306966,0.671911858,0.792990675,58.25,1.701189446,0.043767696,2.101307609,83.110204
20,1.0,0,3.098807484,3.918993975,1.19946,4.179039674,0.0,3.651938694,2.57,16.65746357,-0.338049995,3.659863459,4.602026586,0.042056423,0.123678275,3.055463504,1.033991506,0.0,-1.741773455,0.98333371,0.098151502,6.56375,3.519789002,-3.720528276,0.824846882,1229.954204,-1915.939469,0.944493852,14.08919447,0.0,212.2396125,1.4935364,7.742003806,1.083952864,0.631831127,4.958139495,2.939955313,-0.355217059,1.634906152,-2.451630938,0.0,151.3125833,0.603870477,0.671440494,47.75,1.719644156,0.13054773,1.418917164,78.471583
26,1.0,0,3.220311111,3.945275349,1.02291,4.180922435,0.0,3.815422677,3.294,17.48062715,-0.289515069,3.700827591,2.958542149,0.060557654,-0.062510113,3.231390389,0.984869268,0.0,-2.007112962,1.100596804,-0.069247738,6.04635,3.605157027,-6.098081325,0.776853421,511.2990664,-1388.730762,0.187819875,18.07607485,0.0,221.859224,1.578026829,7.959272121,1.052247617,0.73585381,5.427956541,3.211410183,-0.418488664,1.646905632,-2.007112962,0.0,146.2819502,0.746129375,0.752924528,57.5,1.699621254,0.07514372,1.32617898,80.559618
20,1.0,0,4.030151689,3.91991792,1.15132,4.178633727,0.0,3.658821491,3.097,11.76007813,-0.416422207,3.663854932,3.580746509,0.135477518,0.118184838,2.584339871,1.030767638,0.0,-0.660511709,1.166114073,0.164871538,5.23105,3.526814868,-4.088733611,0.74315365,664.589714,-1886.60824,0.310328784,16.01220638,0.0,191.3683644,1.500791317,7.73360177,1.048946162,0.624790519,5.300949056,2.68076301,-0.405554389,1.625352509,-0.625454011,0.0,200.4359083,0.67603926,0.741000768,50.0,1.719593997,0.1085019,2.45603798,81.945376
20,1.0,0,3.141111444,3.921955425,1.1175,4.179549156,0.0,3.661207704,2.945,16.94625986,-0.404958508,3.663009282,3.323753819,0.110409067,0.11962791,3.012862748,1.031981798,0.0,-1.667120678,1.071990667,0.098674264,5.55415,3.524528326,-3.837015301,0.770873398,616.1178647,-1646.723848,0.300921949,16.01220638,0.0,211.0455837,1.496750278,7.827929107,1.061015899,0.635963358,5.237585086,2.989904256,-0.375217059,1.625306312,-1.667120678,0.0,164.5971163,0.67603926,0.706766374,49.25,1.719593262,0.133524243,1.300545166,77.939997
26,1.0,0,0.959276669,3.943344256,1.06143,4.179847095,0.0,3.834224195,3.291,15.34253794,-0.319143887,3.708855233,3.349046067,0.227454035,-0.349411374,3.261952172,0.920173367,0.0,-1.614366048,1.054472616,-0.745054904,6.28835,3.614728813,-6.844483511,0.839011418,811.1584646,-897.3950712,0.24335562,20.57261536,0.0,212.9413507,1.569414613,7.884714148,0.97631302,0.64440529,5.325502124,3.162207793,-0.324859944,1.66962574,-1.614366048,0.0,137.8067286,0.671911858,0.788028137,58.5,1.719860106,0.048705899,1.562046753,83.110204
26,1.0,0,1.128603626,3.933942948,1.00616,4.180172131,0.0,3.800733698,3.299,16.84116727,-0.320940169,3.69833127,2.919831569,0.076798427,0.114833811,3.418073629,1.029124512,0.0,-2.382305863,1.030516358,-0.765286386,6.32725,3.606906531,-4.853309884,0.75494151,707.8358662,-1005.922164,0.216126705,18.07607485,0.0,219.8849004,1.550140573,7.98168333,1.032167667,0.652313667,5.322217428,3.464405801,-0.305911503,1.658377128,-2.382305863,0.0,118.7913504,0.68720381,0.777031829,57.0,1.719770528,0.021810495,-0.891234278,77.887825
26,1.0,0,4.295227619,3.962500674,1.00688,4.187470515,0.0,3.824146731,3.243,15.25503794,-0.40125061,3.707406591,3.215643952,0.096283027,0.023386801,2.866549089,1.005863826,0.0,-0.681697058,0.907533874,-0.216675275,6.66035,3.623121991,-5.266286033,0.74492889,471.5344967,-779.4439791,0.254155771,18.07607485,0.0,217.9081824,1.465758131,7.714749847,0.982172696,0.628795148,5.27870281,2.905698261,-0.183580011,1.643162193,-0.521194752,0.0,146.2115727,1.067595145,0.763195701,56.75,1.719752391,0.088605269,-0.171189418,81.084411
25,1.0,0,6.308665819,3.967863382,1.03248,4.18852701,0.0,3.825118155,3.155,11.76200532,-0.327380691,3.699352022,3.246387903,0.083432403,0.048219294,2.678862419,1.012440671,0.0,-0.644393456,0.897206361,0.192309022,6.58297,3.602744338,-4.314179276,0.730450543,694.9891188,-684.3210669,0.241592917,18.07607485,0.0,211.2812099,1.476678942,7.678815076,0.979059626,0.621520412,5.267435832,2.750560075,-0.184413344,1.609655188,-0.305430863,0.0,175.6200578,1.161038507,0.756351883,55.0,1.705366763,0.127744424,-4.790661953,80.236204
26,1.0,0,5.92890921,3.959955042,0.99549,4.191977176,0.0,3.799346542,3.192,11.79574065,-0.361521685,3.705666616,3.11095504,0.085243628,0.031596267,2.667555886,1.008134514,0.0,-0.580833626,0.930028495,0.328772308,6.09425,3.62043198,-4.341590282,0.791445822,386.842716,-988.574577,0.230529891,16.01220638,0.0,214.3018288,1.477698722,7.599973306,1.005661283,0.657648741,5.311655672,2.644898795,-0.20156187,1.647813532,-0.2240304,0.0,157.630522,1.016233769,0.720807981,55.5,1.775880233,0.127201073,-2.358344981,81.860997
26,1.0,0,3.108310636,3.923459163,0.98143,4.176154916,0.0,3.802771966,3.053,15.07517625,-0.313941518,3.706607745,2.586748164,0.155887695,0.186872125,3.165273491,1.047826513,0.0,-0.776029185,1.108796957,-0.376420071,6.19115,3.610863652,-4.916746257,0.84250109,457.3803182,-1209.333024,0.138599882,21.6434662,0.0,219.7575629,1.503041646,7.895712351,1.03256799,0.735193801,5.356988071,3.035745157,-0.232575993,1.63371743,0.0,0.0,139.7612396,0.693281021,0.718780411,56.5,1.699924412,0.154068459,2.841027444,80.126411
26,1.0,0,3.075769146,3.939073946,1.0061,4.180368765,0.0,3.822147868,3.55,17.17922283,-0.442879454,3.710968155,3.087352754,0.119258534,-0.17490935,3.384503203,0.958236352,0.0,-2.117444752,0.9511726,0.046304045,6.20493,3.616662745,-6.540670277,0.79375734,664.4825773,-1136.281469,0.2421174,18.07607485,0.0,219.818195,1.552537701,7.844375655,1.040285028,0.642521426,5.356988071,3.252910122,-0.391050392,1.66594519,-2.117444752,0.0,121.7151191,0.68720381,0.748860572,59.5,1.719877475,0.193039254,-0.588831757,81.517618
26,1.0,0,6.446897504,3.932742232,0.99816,4.177611276,0.0,3.820358642,3.393,11.77167193,-0.34098874,3.709994466,2.770263985,0.082127675,0.12909901,2.891750941,1.032801231,0.0,-0.657876232,1.077542302,0.167994483,5.97835,3.612299813,-5.131289961,0.813383921,355.6454343,-1232.191111,0.156487379,21.6434662,0.0,221.4091755,1.54945539,7.783143688,1.040357405,0.629916973,5.370479202,2.802010278,-0.364859944,1.646704963,0.0,0.0,171.5352701,0.761322403,0.692328507,56.5,1.719774635,0.129761521,0.568423087,81.996204
20,1.0,0,2.685120714,3.913436088,1.04992,4.177163796,0.0,3.651674308,2.569,16.02359011,-0.201612433,3.639008971,2.6026214,0.002615339,0.186282392,3.153452218,1.053107281,0.0,-1.854427776,1.160546635,-0.058265036,5.16405,3.377968695,-3.31518839,0.743950344,738.7110339,-858.0569473,0.156501479,14.08919447,0.0,204.2116549,1.447501421,7.920019793,1.044060481,0.73962534,5.179428138,3.201469347,-0.164044219,1.586015485,-1.854427776,0.0,139.5349826,0.603870477,0.768092099,47.5,1.694876823,0.051661104,-4.636989733,73.086411
20,1.0,0,3.789315279,3.912106009,1.08092,4.177099112,0.0,3.651460055,2.986,11.67663868,-0.272337667,3.640559533,2.959712446,0.032414167,0.152171884,2.812378437,1.041984988,0.0,-0.809481789,1.236321991,0.146821126,4.84095,3.388412982,-3.359347898,0.788150428,784.2789498,-1099.011962,0.161137995,14.08919447,0.0,199.6381076,1.465388944,7.78160643,1.023670118,0.636526056,5.155349638,2.745736826,-0.258054389,1.604105824,-0.809481789,0.0,177.8442772,0.603870477,0.73161293,48.5,1.719272166,0.10297069,-2.134410362,77.09179
20,1.0,0,2.900275035,3.913609162,1.04788,4.177892435,0.0,3.651467815,2.834,16.02593579,-0.232433241,3.639756252,2.621513233,0.007295645,0.136354035,3.145237933,1.038602564,0.0,-1.851148455,1.147680986,0.080623853,5.16405,3.375394177,-3.241063307,0.748738663,741.4591206,-826.7486402,0.158553109,14.08919447,0.0,203.6648891,1.465388605,7.893808019,1.038613854,0.647698895,5.179428138,3.183009469,-0.165217059,1.600852166,-1.851148455,0.0,143.5110146,0.603870477,0.762072591,47.75,1.719159011,0.055905915,-5.160360446,73.086411
26,1.0,0,4.77709674,3.926027288,0.96961,4.176923519,0.0,3.816923089,3.742,11.76738459,-0.394494659,3.710704975,2.678593367,0.107647696,0.003645465,3.118354536,1.000889533,0.0,-0.694593934,1.075619413,0.116008972,5.92373,3.614331532,-6.012467645,0.828375329,436.498976,-1238.192444,0.146522949,21.6434662,0.0,222.152455,1.50497809,7.803949464,1.038047621,0.637521426,5.388789679,2.952779599,-0.273748833,1.651109661,0.0,0.0,145.0118584,0.693281021,0.729835842,59.75,1.719799498,0.116073308,2.011376626,82.429411
26,1.0,0,4.711892724,3.936355604,1.03907,4.179393702,0.0,3.821374415,3.702,11.80954023,-0.472759006,3.710983169,3.368600028,0.149280205,-0.406671514,3.02943581,0.907713434,0.0,-1.075778085,1.069251472,0.112501319,5.88183,3.616900314,-7.458097113,0.816513732,726.2770059,-1190.382233,0.247667005,18.07607485,0.0,211.2854298,1.570621341,7.73294113,1.012352926,0.631348587,5.413625112,2.88476325,-0.384859944,1.674340057,-1.075778085,0.0,154.8975936,0.68720381,0.733315577,60.25,1.719929582,0.130487612,1.219914695,85.522997
26,1.0,0,3.979144629,3.923476318,0.99111,4.176869985,0.0,3.80240034,3.133,14.96982961,-0.386173698,3.707370204,2.798605336,0.071029818,0.090207178,2.930314771,1.02339962,0.0,-0.689392532,0.903471565,-0.267601201,6.94825,3.612650854,-4.464061254,0.761131617,567.2362775,-639.4802419,0.182390234,21.6434662,0.0,215.5213917,1.568084685,7.724680811,0.981956743,0.634967988,5.324549044,2.95553106,-0.136705011,1.675646577,0.0,0.0,136.123253,0.693281021,0.732075871,55.75,1.719930685,0.115101668,-0.032680244,79.324411
26,1.0,0,1.794736548,3.932138491,1.00232,4.177269878,0.0,3.830995491,3.146,14.99066294,-0.418292131,3.708819473,2.866911196,0.125330644,0.015955408,3.096094913,1.003996818,0.0,-0.730619192,0.879339321,-0.626397497,7.08735,3.613701113,-5.12552327,0.735027713,626.1111305,-434.0350017,0.190120174,24.53721596,0.0,218.0600652,1.567512265,7.828699137,0.958903677,0.643232451,5.263942983,3.20579561,-0.115871677,1.673183276,0.0,0.0,120.4045886,0.677989069,0.776174242,57.0,1.719891139,0.060206793,0.008549983,79.214618
26,1.0,0,3.759909092,3.923293489,0.99302,4.176136221,0.0,3.802599536,2.868,14.96850959,-0.356162588,3.706613629,2.779713503,0.069028876,0.141078672,2.937072248,1.036836259,0.0,-0.689392532,0.933976648,-0.269336738,6.94825,3.611800483,-4.574417249,0.756161801,564.0365322,-710.3558949,0.180338603,21.6434662,0.0,216.1110941,1.559279554,7.745112693,0.989835979,0.729326032,5.324549044,2.972064702,-0.133020203,1.663010899,0.0,0.0,132.147221,0.693281021,0.737881544,55.5,1.702159257,0.111444307,0.515062277,79.324411
0,8.0,1,0.0,3.776369677,1.05797,3.986419772,0.814325285,3.617209557,2.574,13.27249064,-0.123299444,3.515876182,1.913190524,0.125747101,-7.682954885,2.885717744,0.070701055,0.587251178,-1.00827354,0.995145637,-1.00827354,4.2057,3.212460009,-3.892405753,0.78761963,-43.49875024,247.0266876,0.125823579,12.70469421,0.0,196.5296475,1.37257479,7.690017392,1.193458623,0.587251178,4.99856294,2.803607145,-0.432888567,1.372874417,0.0,0.0,29.07221252,0.348110351,0.69584629,30.5,1.568508634,0.332485978,-0.203129371,61.390653
12,4.0,1,4.20003959,3.950278028,1.24444,4.725096669,1.830934239,3.782748022,3.839,14.04007163,-0.090144397,3.680487038,4.558679512,-0.074906299,1.162462143,3.281556664,1.369134732,0.524914636,-5.398778457,0.963781978,-1.11580775,5.8684,3.518850359,-7.298872188,0.819297316,514.4422248,1718.254541,0.883169589,15.92409933,0.0,199.5202408,1.384900109,7.686632248,0.93203304,0.524914636,5.035273503,3.002762982,-0.533482624,1.613446525,-0.821949858,0.0,419.2761792,0.382064264,0.748275511,42.0,1.744608416,0.188929474,-9.980487012,81.362583
0,10.0,1,0.0,3.929090278,1.33627,4.725096174,1.830934239,3.782284915,3.839,14.04007163,-0.073272056,3.677712607,4.558679512,0.005528106,1.159268815,3.281556664,1.367953594,0.524914636,-5.398778457,0.96628764,-1.11580775,5.8684,3.515876349,-8.229116636,0.819297316,514.4422248,1718.254541,0.883169589,15.92409933,0.0,199.5202408,1.388558203,7.686632248,0.93203304,0.524914636,5.094097032,3.002762982,-0.533482624,1.613336348,-0.821949858,0.0,419.2761792,0.382064264,0.748275511,38.0,1.739491968,0.188929474,-9.980487012,81.362583
0,14.0,0,0.0,3.817888069,0.94124,4.735157897,0.5,3.639178593,4.902,13.28927913,0.146094341,3.626565372,2.384297272,0.101954551,0.107415672,2.743146333,1.030287291,0.0,-5.510601468,1.357045442,0.385595554,6.24037,3.351851342,-13.61394713,0.997735855,515.2435085,802.5299087,0.22002933,12.66981565,0.301439739,192.7026864,1.440255282,7.729493804,0.92254646,0.301439739,5.004295456,2.566826956,-0.028220498,1.47123071,0.0,0.0,551.7103707,0.579945496,1.056785854,43.25,1.698373224,-0.231775657,4.010426649,75.726618
